GRIDCODE,CVE ENTMUN,POB  RURAL EN CELL,POB  URB EN CELL,POB TOTAL RURAL EN MUN
19643,21108,1307,,16575
19643,21108,825,,16575
19643,21108,3,,16575
19643,21108,5,,16575
19643,21108,3,,16575
19643,21108,3,,16575
19643,21137,2,,9185
19644,21137,17,,9185
19644,21137,10,,9185
19645,21067,9,,16551
19645,21067,1,,16551
19645,21067,6,,16551
19645,21067,231,,16551
19645,21067,14,,16551
19645,21067,14,,16551
19645,21067,2,,16551
19645,21067,1,,16551
19645,21067,869,,16551
19645,21067,1,,16551
19646,21067,576,,16551
19646,21067,85,,16551
19646,21067,19,,16551
19646,21067,211,,16551
19646,21067,11,,16551
19646,21067,10,,16551
19646,21093,636,,7767
19646,21093,164,,7767
19646,21093,250,,7767
19646,21093,140,,7767
19646,21093,108,,7767
19646,21093,65,,7767
19647,21058,116,,19257
19647,21058,722,,19257
19647,21058,1088,,19257
19647,21058,359,,19257
19647,21058,21,,19257
19647,21058,263,,19257
19647,21058,408,,19257
19647,21058,1069,,19257
19647,21058,760,,19257
19647,21058,1004,,19257
19647,21058,934,,19257
19647,21058,390,,19257
19647,21058,15,,19257
19647,21058,100,,19257
19647,21058,771,,19257
19647,21058,2,,19257
19647,21058,2,,19257
19647,21058,19,,19257
19647,30025,274,,25456
19648,21058,227,,19257
19648,21058,27,,19257
19648,21058,253,,19257
19648,21058,237,,19257
19648,21058,31,,19257
19648,21058,76,,19257
19648,21058,73,,19257
19648,21058,33,,19257
19648,21116,21,,21275
19648,21116,455,,21275
19648,21116,273,,21275
19648,21116,58,,21275
19648,21116,90,,21275
19648,21116,176,,21275
19648,21116,341,,21275
19648,21116,224,,21275
19648,21116,416,,21275
19648,21116,213,,21275
19648,21116,563,,21275
19648,21116,97,,21275
19648,21116,382,,21275
19648,21116,159,,21275
19648,21116,222,,21275
19648,21116,51,,21275
19648,21116,551,,21275
19648,21116,349,,21275
19648,21116,151,,21275
19648,21116,272,,21275
19648,21116,297,,21275
19649,21050,446,,24148
19649,21050,128,,24148
19649,21050,289,,24148
19649,21116,191,,21275
19649,21116,679,,21275
19649,21116,1006,,21275
19649,21116,1028,,21275
19649,21116,561,,21275
19649,21116,533,,21275
19649,21116,83,,21275
19649,21116,207,,21275
19649,21116,86,,21275
19649,21116,147,,21275
19649,21116,4,,21275
19649,21116,138,,21275
19649,21116,505,,21275
19649,21116,24,,21275
19649,21116,116,,21275
19649,21116,262,,21275
19649,21116,139,,21275
19649,30079,156,,10724
19649,30079,242,,10724
19649,30079,387,,10724
19649,30079,90,,10724
19649,30079,1,,10724
19649,30079,149,,10724
19650,21050,80,,24148
19650,21050,741,,24148
19650,21116,91,,21275
19650,21116,149,,21275
19650,21116,658,,21275
19650,30024,9,,14613
19650,30024,150,,14613
19650,30024,263,,14613
19650,30024,1666,,14613
19650,30024,418,,14613
19650,30024,338,,14613
19650,30024,151,,14613
19650,30024,11,,14613
19650,30024,554,,14613
19650,30024,120,,14613
19650,30024,9,,14613
19650,30024,76,,14613
19650,30024,88,,14613
19650,30024,535,,14613
19650,30024,61,,14613
19650,30024,328,,14613
19650,30024,158,,14613
19650,30024,792,,14613
19650,30024,93,,14613
19650,30046,48,,15668
19650,30046,963,,15668
19650,30046,993,,15668
19650,30046,54,,15668
19650,30046,24,,15668
19650,30046,73,,15668
19650,30046,323,,15668
19650,30046,679,,15668
19650,30046,507,,15668
19650,30046,174,,15668
19650,30079,96,,10724
19650,30079,162,,10724
19650,30188,153,,16403
19651,30024,845,,14613
19651,30024,239,,14613
19651,30024,2,,14613
19651,30024,5,,14613
19651,30024,16,,14613
19651,30162,4,,6247
19651,30162,525,,6247
19651,30162,99,,6247
19651,30162,104,,6247
19651,30162,76,,6247
19651,30162,5,,6247
19651,30188,789,,16403
19651,30188,453,,16403
19651,30188,118,,16403
19651,30188,1292,,16403
19651,30188,538,,16403
19651,30188,377,,16403
19651,30188,86,,16403
19651,30188,320,,16403
19652,30024,299,,14613
19652,30024,93,,14613
19652,30162,357,,6247
19653,30017,94,,4027
19653,30024,303,,14613
19653,30088,1777,,4940
19653,30134,254,,21603
19653,30134,2,,21603
19653,30134,830,,21603
19653,30134,414,,21603
19654,30024,354,,14613
19654,30126,5,,32576
19654,30134,608,,21603
19654,30134,222,,21603
19654,30134,410,,21603
19654,30134,83,,21603
19654,30134,4,,21603
19654,30134,3,,21603
19654,30134,4,,21603
19654,30134,390,,21603
19654,30134,402,,21603
19654,30134,9,,21603
19655,30126,1,,32576
19655,30126,314,,32576
19655,30126,676,,32576
19655,30126,96,,32576
19655,30134,25,,21603
19655,30134,75,,21603
19655,30134,7,,21603
19655,30134,173,,21603
19655,30134,6,,21603
19655,30134,20,,21603
19655,30134,6,,21603
19655,30134,71,,21603
19655,30134,258,,21603
19655,30134,5,,21603
19656,30126,27,,32576
19656,30126,379,,32576
19656,30126,8,,32576
19656,30126,7,,32576
19656,30126,5,,32576
19656,30126,2,,32576
19656,30126,5,,32576
19656,30126,2,,32576
19656,30126,1,,32576
19656,30126,150,,32576
19656,30126,5,,32576
19656,30126,3,,32576
19657,30126,8,,32576
19657,30126,156,,32576
19657,30126,2,,32576
19657,30126,1281,,32576
19657,30126,5,,32576
19657,30126,1370,,32576
19657,30126,73,,32576
19657,30126,3,,32576
19657,30126,5,,32576
19657,30126,154,,32576
19657,30126,40,,32576
19657,30126,3,,32576
19657,30126,41,,32576
19657,30126,2,,32576
19657,30126,18,,32576
19657,30126,623,,32576
19657,30126,87,,32576
19657,30126,99,,32576
19657,30126,5,,32576
19657,30126,10,,32576
19657,30126,6,,32576
19657,30126,5,,32576
19657,30126,1324,,32576
19657,30126,5,,32576
19657,30126,12,,32576
19657,30126,2,,32576
19657,30126,50,,32576
19657,30126,13,,32576
19657,30126,4,,32576
19658,30016,22,,25500
19658,30016,364,,25500
19658,30016,8,,25500
19658,30016,482,,25500
19658,30016,866,,25500
19658,30193,2519,,552156
19658,30193,2,,552156
19658,30193,1374,,552156
19659,30193,1472,,552156
19659,30193,2,,552156
19659,30193,5,,552156
19659,30193,998,,552156
19659,30193,2129,,552156
19659,30193,3,,552156
19659,30193,702,,552156
19659,30193,3,,552156
19659,30193,23,,552156
19659,30193,15,,552156
19659,30193,499,,552156
19659,30193,43,,552156
19659,30193,15,,552156
19717,04003,3,,221094
19717,04003,4,,221094
19717,04003,1,,221094
19717,04003,1,,221094
19717,04003,1,,221094
19718,04003,1,,221094
19718,04003,3,,221094
19718,04003,3,,221094
19718,04003,5,,221094
19718,04003,1,,221094
19718,04003,1,,221094
19718,04003,6,,221094
19718,04003,2,,221094
19719,04003,1,,221094
19719,04003,2,,221094
19720,04004,4,,83021
19721,04004,5,,83021
19721,04004,4,,83021
19721,04004,6,,83021
19721,04004,13,,83021
19721,04004,1,,83021
19721,04004,4,,83021
19721,04004,5,,83021
19721,04004,1,,83021
19721,04004,3,,83021
19721,04004,3,,83021
19722,04004,2,,83021
19723,04004,596,,83021
19723,04004,11,,83021
19723,04004,6,,83021
19723,04004,1649,,83021
19723,04004,3,,83021
19723,04004,3,,83021
19723,04004,896,,83021
19723,04004,507,,83021
19723,04004,4,,83021
19724,04004,1,,83021
19724,04004,628,,83021
19724,04004,4,,83021
19726,04004,1,,83021
19726,04004,1,,83021
19728,04009,2,,54184
19728,04009,1,,54184
19728,04009,6,,54184
19729,04009,3,,54184
19729,04009,140,,54184
19739,04010,276,,26882
19739,04010,131,,26882
19739,04010,5,,26882
19739,04010,6,,26882
19740,04010,449,,26882
19741,04010,4,,26882
19741,04010,11,,26882
19741,04010,270,,26882
19742,23004,44,,244553
19742,23004,92,,244553
19742,23004,221,,244553
19745,23004,421,,244553
19745,23004,176,,244553
19746,23004,3,,244553
19746,23004,1,,244553
19746,23004,1,,244553
19746,23004,530,,244553
19747,23004,4,,244553
19747,23004,10,,244553
19747,23004,1,,244553
19748,23004,3,,244553
19748,23004,1,,244553
19748,23004,3,,244553
19748,23004,8,,244553
19748,23004,2,,244553
19748,23004,2,,244553
19748,23004,2,,244553
19749,23004,59,,244553
19749,23004,15,,244553
19749,23004,3,,244553
19749,23004,4,,244553
19749,23004,6,,244553
19749,23004,2,,244553
19749,23004,3,,244553
19749,23004,156,,244553
19750,23004,3,,244553
19750,23004,2,,244553
19750,23004,2,,244553
19750,23004,4,,244553
19750,23004,6,,244553
19750,23004,2,,244553
19750,23004,1,,244553
19750,23004,6,,244553
19750,23004,1,,244553
19750,23004,3,,244553
19750,23004,7,,244553
19750,23004,4,,244553
19751,23004,5,,244553
19751,23004,1,,244553
19751,23004,2,,244553
19751,23004,1,,244553
19751,23004,1,,244553
19751,23004,1,,244553
19751,23004,1,,244553
19751,23004,1,,244553
19751,23004,1,,244553
19751,23004,1,,244553
19752,23004,1,,244553
19752,23004,1,,244553
19752,23004,245,,244553
19752,23004,1,,244553
19752,23004,1,,244553
19752,23004,3,,244553
19752,23004,2,,244553
19752,23004,1,,244553
19758,23004,1,,244553
19758,23004,1,,244553
19758,23004,2,,244553
19758,23004,2,,244553
19758,23004,3,,244553
19758,23004,3,,244553
19758,23004,3,,244553
19758,23004,3,,244553
19758,23004,5,,244553
19758,23004,2,,244553
19758,23004,5,,244553
19758,23004,2,,244553
19758,23004,3,,244553
19758,23004,1,,244553
19758,23004,2,,244553
19758,23004,8,,244553
19758,23004,1,,244553
19758,23004,1,,244553
19758,23004,5,,244553
19758,23004,4,,244553
19758,23004,5,,244553
19758,23004,1,,244553
19758,23004,2,,244553
19758,23004,1,,244553
19758,23004,10,,244553
19758,23004,2,,244553
19758,23004,19,,244553
19758,23004,920,,244553
19758,23004,16,,244553
19909,14043,1,,23428
19909,14043,2,,23428
19909,14043,22,,23428
19909,14043,22,,23428
19909,14043,4,,23428
19909,14043,11,,23428
19910,14043,1339,,23428
19910,14043,4,,23428
19910,14043,898,,23428
19910,14043,15,,23428
19910,14043,3,,23428
19910,14043,3,,23428
19910,14043,4,,23428
19910,14043,1,,23428
19910,14043,5,,23428
19911,14043,1,,23428
19912,14043,6,,23428
19913,14043,85,,23428
19913,14043,288,,23428
19913,14043,41,,23428
19913,14043,16,,23428
19915,14027,1979,,17322
19915,14027,394,,17322
19916,14027,43,,17322
19916,14027,2,,17322
19916,14027,1,,17322
19916,14027,2,,17322
19916,14027,233,,17322
19916,14027,4,,17322
19916,14027,1,,17322
19916,14027,1,,17322
19916,14027,5,,17322
19917,14027,2,,17322
19917,14027,154,,17322
19917,14027,150,,17322
19917,14027,61,,17322
19917,14027,4,,17322
19917,14027,116,,17322
19917,14027,2,,17322
19917,14027,1,,17322
19918,14027,3,,17322
19918,14027,28,,17322
19918,14027,49,,17322
19918,14027,95,,17322
19918,14027,7,,17322
19918,14027,10,,17322
19918,14027,20,,17322
19918,14027,7,,17322
19918,14027,15,,17322
19919,14027,85,,17322
19919,14027,32,,17322
19919,14027,15,,17322
19919,14027,29,,17322
19919,14027,3,,17322
19919,14027,154,,17322
19919,14027,21,,17322
19919,14027,109,,17322
19919,14027,14,,17322
19919,14027,7,,17322
19919,14027,22,,17322
19919,14027,30,,17322
19919,14027,359,,17322
19919,14027,13,,17322
19919,14027,8,,17322
19919,14027,13,,17322
19919,14027,114,,17322
19919,14027,10,,17322
19919,14027,58,,17322
19919,14027,19,,17322
19919,14027,80,,17322
19919,14027,98,,17322
19919,14027,377,,17322
19919,14027,36,,17322
19919,14027,146,,17322
19919,14027,22,,17322
19919,14027,7,,17322
19919,14027,17,,17322
19919,14027,12,,17322
19919,14027,704,,17322
19919,14027,185,,17322
19920,06008,72,,8174
19920,14027,88,,17322
19920,14027,18,,17322
19920,14027,216,,17322
19920,14027,91,,17322
19920,14027,30,,17322
19920,14027,14,,17322
19920,14027,133,,17322
19920,14027,36,,17322
19921,06008,2,,8174
19921,06008,4,,8174
19921,06008,3,,8174
19921,06008,1,,8174
19921,06008,16,,8174
19921,06008,205,,8174
19921,06008,7,,8174
19921,06008,278,,8174
19921,06008,134,,8174
19921,06008,12,,8174
19922,06003,70,,20888
19922,06008,17,,8174
19922,06008,86,,8174
19922,06008,121,,8174
19922,14099,3,,9591
19923,06003,6,,20888
19923,06003,2,,20888
19923,06003,103,,20888
19923,06003,2,,20888
19923,06003,1,,20888
19923,06003,1,,20888
19923,14122,13,,6685
19923,14122,170,,6685
19924,06003,4,,20888
19924,06003,197,,20888
19924,06003,66,,20888
19924,06003,2,,20888
19924,06003,222,,20888
19924,06003,5,,20888
19924,06003,16,,20888
19924,06003,1,,20888
19924,06003,367,,20888
19924,06003,11,,20888
19924,06003,283,,20888
19924,14122,199,,6685
19924,14122,55,,6685
19924,14122,770,,6685
19924,14122,10,,6685
19924,14122,3,,6685
19924,14122,110,,6685
19924,14122,8,,6685
19924,14122,13,,6685
19925,06003,1,,20888
19925,06003,1,,20888
19925,06003,4,,20888
19925,06003,2,,20888
19925,06003,1,,20888
19925,06003,3,,20888
19925,06003,5,,20888
19925,06003,2,,20888
19925,06003,7,,20888
19925,06003,1746,,20888
19925,06003,1,,20888
19925,06003,1,,20888
19925,06003,4,,20888
19925,06003,2,,20888
19925,06003,2,,20888
19925,06003,5,,20888
19925,06003,1,,20888
19925,06003,5,,20888
19925,06003,1,,20888
19925,06003,1,,20888
19925,06003,7,,20888
19925,06003,5,,20888
19925,06003,47,,20888
19925,06005,5,,27107
19925,06005,3,,27107
19925,06010,1,,119956
19925,06010,123,,119956
19925,06010,102,,119956
19925,06010,5,,119956
19925,06010,3,,119956
19925,06010,136,,119956
19925,06010,3,,119956
19925,06010,11,,119956
19925,06010,3,,119956
19926,06005,173,,27107
19926,06005,9,,27107
19926,06005,2,,27107
19926,14103,13,,7256
19926,14103,6,,7256
19926,14103,73,,7256
19926,14103,4,,7256
19926,14103,2,,7256
19927,14103,21,,7256
19927,14103,227,,7256
19927,14103,1,,7256
19927,14103,6,,7256
19927,14103,1,,7256
19927,14103,5,,7256
19927,14108,15,,34182
19927,14108,37,,34182
19927,14108,6,,34182
19928,14108,8,,34182
19928,14108,1238,,34182
19928,14108,1,,34182
19928,14108,2,,34182
19928,14108,61,,34182
19929,14087,3,,16847
19929,14087,15,,16847
19929,14087,18,,16847
19929,14087,3,,16847
19929,14087,1,,16847
19929,14087,22,,16847
19929,14087,5,,16847
19929,14087,24,,16847
19929,14087,8,,16847
19929,14087,3,,16847
19929,14087,802,,16847
19929,14108,5,,34182
19929,14108,1,,34182
19930,14087,14,,16847
19930,14087,10,,16847
19930,14087,17,,16847
19930,14087,15,,16847
19930,14087,6,,16847
19930,14087,31,,16847
19930,14087,5,,16847
19930,14087,2,,16847
19930,14087,15,,16847
19930,14087,5,,16847
19930,14087,10,,16847
19930,14087,1,,16847
19930,14087,3,,16847
19931,14049,51,,9545
19931,14049,18,,9545
19931,14085,4,,37986
19931,14085,4,,37986
19931,14085,51,,37986
19931,14085,109,,37986
19931,14085,4,,37986
19931,14085,7,,37986
19931,14085,50,,37986
19931,14087,14,,16847
19931,14087,22,,16847
19931,14087,58,,16847
19931,14087,4,,16847
19931,14087,2,,16847
19931,14087,36,,16847
19931,14087,9,,16847
19931,14087,11,,16847
19931,14087,25,,16847
19931,14087,5,,16847
19931,14087,25,,16847
19931,14087,1,,16847
19931,14087,28,,16847
19931,14087,18,,16847
19931,14087,6,,16847
19931,14087,2,,16847
19931,14087,4,,16847
19931,14087,9,,16847
19932,14049,15,,9545
19932,14049,127,,9545
19932,14049,24,,9545
19932,14049,7,,9545
19932,14049,3,,9545
19932,14049,7,,9545
19932,14049,20,,9545
19932,14049,28,,9545
19932,14049,24,,9545
19932,14049,20,,9545
19932,14049,45,,9545
19932,14049,6,,9545
19932,14085,4,,37986
19932,14085,5,,37986
19932,14085,7,,37986
19932,14085,16,,37986
19933,14049,7,,9545
19933,14049,11,,9545
19933,14049,4,,9545
19933,14049,4,,9545
19933,14056,4,,2517
19933,14056,8,,2517
19934,14049,2,,9545
19934,14049,6,,9545
19934,14056,25,,2517
19934,14056,16,,2517
19935,14056,7,,2517
19935,14056,5,,2517
19935,14056,12,,2517
19935,14056,16,,2517
19935,14056,73,,2517
19935,14056,10,,2517
19935,14056,3,,2517
19935,14056,4,,2517
19936,14056,113,,2517
19937,14049,14,,9545
19937,14049,2,,9545
19937,14049,847,,9545
19937,14049,7,,9545
19937,14049,73,,9545
19937,14049,1,,9545
19937,14049,10,,9545
19937,14056,41,,2517
19937,14056,5,,2517
19937,14056,117,,2517
19937,14056,75,,2517
19938,14049,5,,9545
19938,14049,77,,9545
19938,14049,14,,9545
19938,14049,10,,9545
19938,14049,35,,9545
19938,14049,4,,9545
19938,14049,4,,9545
19938,16012,107,,42234
19938,16068,21,,25296
19938,16068,42,,25296
19939,16068,40,,25296
19939,16068,19,,25296
19939,16068,75,,25296
19939,16068,4,,25296
19939,16068,3,,25296
19939,16068,12,,25296
19939,16068,7,,25296
19939,16068,25,,25296
19939,16068,5,,25296
19939,16068,3,,25296
19939,16068,10,,25296
19939,16068,219,,25296
19939,16068,22,,25296
19939,16068,8,,25296
19939,16068,4,,25296
19940,16068,5,,25296
19940,16068,109,,25296
19940,16068,5,,25296
19940,16068,11,,25296
19940,16068,69,,25296
19940,16068,23,,25296
19940,16068,7,,25296
19940,16068,7,,25296
19940,16068,51,,25296
19940,16068,3,,25296
19940,16068,19,,25296
19940,16068,69,,25296
19940,16068,9,,25296
19940,16068,7,,25296
19940,16068,6,,25296
19940,16083,1738,,29414
19940,16083,20,,29414
19941,16058,45,,18834
19942,16058,4,,18834
19942,16058,3,,18834
19943,16058,12,,18834
19943,16058,449,,18834
19943,16058,9,,18834
19943,16058,152,,18834
19943,16058,21,,18834
19943,16058,7,,18834
19943,16058,11,,18834
19943,16058,14,,18834
19943,16102,19,,315350
19943,16102,10,,315350
19943,16102,9,,315350
19943,16102,43,,315350
19943,16102,6,,315350
19943,16102,21,,315350
19943,16102,6,,315350
19943,16102,283,,315350
19943,16102,24,,315350
19943,16102,2,,315350
19943,16102,3,,315350
19943,16102,1,,315350
19943,16102,35,,315350
19943,16102,3,,315350
19943,16102,4,,315350
19943,16102,6,,315350
19943,16102,2,,315350
19943,16102,6,,315350
19943,16102,3,,315350
19943,16102,8,,315350
19943,16102,8,,315350
19943,16102,1,,315350
19943,16102,6,,315350
19943,16102,17,,315350
19944,16102,3,,315350
19944,16102,6,,315350
19944,16102,7,,315350
19944,16102,62,,315350
19944,16102,9,,315350
19944,16102,19,,315350
19944,16102,3,,315350
19944,16102,1,,315350
19944,16102,14,,315350
19944,16102,10,,315350
19944,16102,224,,315350
19944,16102,5,,315350
19944,16102,39,,315350
19944,16102,8,,315350
19944,16102,51,,315350
19944,16102,3,,315350
19944,16102,35,,315350
19944,16102,167,,315350
19944,16102,4,,315350
19944,16102,3,,315350
19944,16102,950,,315350
19944,16102,649,,315350
19944,16102,14,,315350
19944,16102,34,,315350
19944,16102,228,,315350
19944,16102,1,,315350
